10.47299	28.87462	-828.77137	105.24224	-24.68882	-1.67369
5.2365	20.38209	-824.68876	103.54479	-25.98823	2.78948
7.85475	33.97014	-832.85399	103.54479	-23.38941	-1.39474
5.2365	23.7791	-824.68876	103.54479	-25.98823	0.27895
6.982	20.38209	-824.68876	103.54479	-25.98823	-4.18423
4.36375	21.23134	-824.68876	103.54479	-25.98823	-0.27895
0	26.32686	-808.35828	106.9397	-23.38941	1.67369
16.58224	111.25222	-400.09652	118.82189	-29.88646	-0.83685
33.16448	-60.297	134.72638	93.36005	-48.07822	6.69476
36.65548	-11.0403	857.3497	91.6626	-79.2641	9.2053
12.21849	-45.01044	1384.00737	84.87278	-84.46174	11.15794
7.85475	-28.87462	1714.69939	83.17532	-84.46174	8.6474
10.47299	-23.7791	1653.46013	86.57023	-80.56351	6.41581
24.43699	-33.12089	1200.28957	95.05751	-75.36586	3.34738
15.70949	-28.87462	579.7317	103.54479	-61.07234	7.25266
21.81874	-17.83432	-16.33047	106.9397	-53.27587	4.74212
8.7275	13.58806	-514.40982	108.63715	-40.28175	4.46318
8.7275	34.8194	-743.0364	106.9397	-28.58705	3.34738
0.87275	33.12089	-816.52352	106.9397	-25.98823	-1.11579
12.21849	30.57313	-832.85399	103.54479	-23.38941	0.83685
5.2365	22.08059	-828.77137	105.24224	-24.68882	-0.5579
3.491	26.32686	-824.68876	103.54479	-25.98823	-1.11579
9.60025	24.62835	-824.68876	103.54479	-25.98823	3.06843
11.34574	27.17611	-824.68876	103.54479	-25.98823	0.5579
-16.58224	54.35223	-759.36687	110.33461	-28.58705	1.95264
-32.29173	188.53429	-159.22209	142.58626	-15.59294	-1.67369
-36.65548	-34.8194	416.427	130.70407	-6.49706	8.08951
-62.83797	10.19104	1175.79387	152.771	6.49706	3.34738
-26.18249	-0.84925	1694.2863	156.16591	-5.19765	2.51054
-9.60025	-16.98507	1873.92148	156.16591	-14.29353	4.46318
-24.43699	-22.92985	1575.89039	156.16591	-22.08999	1.67369
-26.18249	-17.83432	955.33252	145.98117	-37.68293	0.5579
-19.20049	-7.64328	244.95706	135.79644	-54.57528	1.95264
-9.60025	11.88955	-338.85726	120.51934	-61.07234	-1.67369
4.36375	26.32686	-649.1362	112.03206	-44.17999	0.27895
7.85475	22.92985	-787.9452	105.24224	-29.88646	-2.51054
7.85475	24.62835	-824.68876	103.54479	-25.98823	-2.23159
0.87275	19.53283	-828.77137	101.84733	-24.68882	-1.95264
15.70949	28.02537	-828.77137	101.84733	-24.68882	-1.67369
4.36375	22.92985	-824.68876	103.54479	-25.98823	-3.90528
0.87275	22.92985	-824.68876	103.54479	-23.38941	-1.95264
6.982	22.92985	-820.60614	105.24224	-24.68882	-1.95264
5.2365	26.32686	-824.68876	103.54479	-25.98823	-0.5579
27.92799	18.68358	-706.29284	105.24224	-24.68882	-2.51054
38.40098	137.57908	8.16524	115.42697	-32.48529	6.97371
25.30974	-51.80447	567.48385	95.05751	-44.17999	4.18423
0.87275	-22.92985	1249.28099	91.6626	-45.4794	4.46318
-44.51023	-28.02537	1767.77342	86.57023	-44.17999	1.67369
-54.98322	-45.01044	1947.4086	84.87278	-44.17999	5.02107
-46.25573	-53.50297	1669.7906	86.57023	-45.4794	3.62633
-28.80074	-60.297	1032.90225	93.36005	-45.4794	7.25266
-16.58224	-45.85969	261.28753	101.84733	-44.17999	5.30002
2.61825	-11.88955	-408.26176	103.54479	-40.28175	0
1.7455	14.43731	-767.53211	103.54479	-28.58705	-2.78948
1.7455	33.97014	-816.52352	103.54479	-25.98823	0.27895
9.60025	24.62835	-824.68876	103.54479	-25.98823	2.23159
8.7275	22.08059	-828.77137	101.84733	-24.68882	-0.83685
7.85475	19.53283	-820.60614	105.24224	-24.68882	-1.67369
8.7275	32.27164	-828.77137	101.84733	-24.68882	0
10.47299	25.47761	-820.60614	105.24224	-24.68882	0
11.34574	31.42238	-824.68876	103.54479	-23.38941	-0.5579
15.70949	28.87462	-808.35828	103.54479	-25.98823	0
-3.491	128.23729	-355.18773	129.00662	-25.98823	-1.67369
12.21849	-56.05074	159.22209	110.33461	-58.47351	-0.5579
24.43699	-26.32686	857.3497	112.03206	-100.05468	4.46318
6.10925	-59.44775	1375.84213	110.33461	-131.24055	-2.23159
8.7275	-45.01044	1735.11248	106.9397	-157.22878	2.78948
9.60025	-25.47761	1706.53416	113.72952	-163.72584	-2.23159
0.87275	-25.47761	1245.19837	115.42697	-146.83349	1.11579
-0.87275	-16.98507	583.81432	115.42697	-120.84526	0
-4.36375	4.24627	-89.81759	112.03206	-94.85703	-2.23159
-4.36375	20.38209	-551.15338	112.03206	-59.77293	-5.30002
16.58224	34.8194	-763.44949	108.63715	-35.08411	-0.27895
4.36375	24.62835	-820.60614	101.84733	-24.68882	-1.39474
6.10925	31.42238	-824.68876	103.54479	-25.98823	-1.67369
20.94599	29.72387	-824.68876	103.54479	-25.98823	-1.39474
5.2365	32.27164	-820.60614	105.24224	-24.68882	3.06843
3.491	28.02537	-820.60614	105.24224	-24.68882	-1.39474
6.10925	25.47761	-828.77137	101.84733	-24.68882	-1.11579
10.47299	5.09552	-808.35828	103.54479	-25.98823	-6.41581
13.96399	94.26715	-559.31861	108.63715	-35.08411	5.85792
32.29173	45.85969	126.56115	74.68804	-97.45586	11.71584
48.87397	-57.74924	714.45808	42.43639	-152.03114	9.2053
36.65548	-73.88506	1245.19837	27.15929	-185.81583	3.34738
14.83674	-72.18655	1616.71657	11.88219	-213.10347	-1.67369
16.58224	-95.1164	1714.69939	10.18473	-224.79817	0.27895
13.96399	-93.41789	1453.41187	22.06692	-211.80406	-0.27895
27.05524	-78.98058	939.00205	44.13384	-180.61819	0.5579
31.41898	-53.50297	334.77464	69.59568	-140.33643	-3.90528
13.96399	-11.88955	-195.96564	89.96514	-96.15644	-1.11579
9.60025	16.13582	-551.15338	101.84733	-62.37175	0.27895
13.09124	26.32686	-734.87117	106.9397	-38.98234	-0.83685
13.09124	25.47761	-804.27567	105.24224	-27.28764	4.74212
6.10925	28.02537	-816.52352	103.54479	-23.38941	2.23159
11.34574	24.62835	-824.68876	103.54479	-25.98823	0
9.60025	28.87462	-824.68876	103.54479	-23.38941	-0.83685
17.45499	21.23134	-824.68876	103.54479	-25.98823	-1.39474
6.10925	25.47761	-816.52352	103.54479	-25.98823	-1.11579
10.47299	17.83432	-824.68876	103.54479	-23.38941	-1.11579
5.2365	55.20148	-645.05358	110.33461	-42.88058	0.27895
0	71.3373	44.90879	106.9397	-84.46174	7.81056
21.81874	-73.88506	718.5407	83.17532	-133.83938	1.95264
7.85475	-38.21641	1306.43763	76.3855	-170.2229	5.30002
0	-32.27164	1677.95583	72.99059	-197.51054	7.25266
-6.10925	-22.92985	1702.45154	72.99059	-194.91171	3.90528
-31.41898	-22.92985	1326.85072	81.47786	-163.72584	3.06843
-34.03723	-15.28656	694.04499	89.96514	-120.84526	2.23159
-24.43699	-12.7388	20.41309	100.14988	-79.2641	0
-14.83674	4.24627	-485.83149	106.9397	-51.97646	-3.62633
10.47299	19.53283	-743.0364	103.54479	-33.7847	-3.06843
19.20049	9.34179	-820.60614	101.84733	-27.28764	-1.11579
3.491	29.72387	-828.77137	101.84733	-24.68882	-0.27895
9.60025	28.87462	-820.60614	105.24224	-24.68882	0.5579
9.60025	31.42238	-820.60614	105.24224	-24.68882	-1.67369
13.96399	29.72387	-824.68876	103.54479	-25.98823	1.67369
14.83674	22.92985	-824.68876	103.54479	-25.98823	-2.51054
22.69149	11.88955	-812.4409	101.84733	-24.68882	1.39474
20.94599	101.06117	-379.68344	103.54479	-45.4794	1.11579
40.14648	-103.60894	204.13088	62.80585	-97.45586	-2.23159
25.30974	-49.25671	939.00205	47.52875	-148.1329	-1.95264
5.2365	-85.77461	1486.07281	32.25165	-184.51642	-5.30002
-6.10925	-78.98058	1775.93866	28.85674	-206.60642	-4.74212
-19.20049	-61.14626	1661.62536	40.73893	-205.307	-5.85792
6.10925	-60.297	1200.28957	57.71349	-180.61819	-3.34738
17.45499	-50.10596	559.31861	76.3855	-140.33643	-5.85792
19.20049	-24.62835	-77.56973	93.36005	-98.75527	-1.67369
11.34574	10.19104	-534.82291	105.24224	-64.97057	-1.95264
4.36375	25.47761	-751.20164	106.9397	-38.98234	1.95264
19.20049	26.32686	-824.68876	103.54479	-25.98823	-1.39474
7.85475	28.02537	-824.68876	103.54479	-25.98823	-5.30002
16.58224	32.27164	-824.68876	103.54479	-25.98823	1.95264
10.47299	23.7791	-820.60614	101.84733	-24.68882	0.5579
6.982	27.17611	-824.68876	103.54479	-25.98823	-1.11579
10.47299	28.87462	-828.77137	101.84733	-24.68882	-0.83685
8.7275	23.7791	-820.60614	105.24224	-24.68882	-5.30002
-13.09124	39.91492	-738.95379	108.63715	-40.28175	6.97371
-6.982	137.57908	-146.97423	129.00662	-83.16233	0.83685
23.56424	-64.54327	310.27894	110.33461	-155.92937	3.34738
19.20049	-32.27164	947.16728	115.42697	-205.307	5.57897
34.03723	-43.31193	1518.73375	113.72952	-241.69052	0.83685
28.80074	-79.82984	1853.50839	108.63715	-259.88228	1.11579
4.36375	-74.73431	1767.77342	110.33461	-241.69052	-2.51054
13.09124	-71.3373	1330.93334	118.82189	-200.10936	-1.11579
6.10925	-57.74924	706.29284	120.51934	-150.73172	-3.90528
6.10925	-25.47761	48.99141	122.2168	-102.6535	-7.53161
11.34574	11.88955	-400.09652	117.12443	-68.86881	-2.51054
-0.87275	43.31193	-657.30143	112.03206	-44.17999	-5.02107
13.09124	28.02537	-800.19305	106.9397	-28.58705	-4.74212
6.10925	24.62835	-824.68876	103.54479	-25.98823	2.78948
6.982	22.08059	-824.68876	103.54479	-25.98823	1.39474
2.61825	28.87462	-820.60614	105.24224	-24.68882	0.83685
6.10925	25.47761	-824.68876	103.54479	-25.98823	-0.27895
6.982	28.02537	-824.68876	103.54479	-23.38941	-3.62633
11.34574	34.8194	-824.68876	103.54479	-23.38941	-1.11579
5.2365	20.38209	-828.77137	101.84733	-24.68882	-0.83685
9.60025	32.27164	-824.68876	103.54479	-23.38941	-3.06843
-2.61825	257.32383	-122.47853	179.93028	-38.98234	0.27895
11.34574	-55.20148	273.53538	179.93028	-76.66527	6.97371
-35.78273	101.06117	1041.06749	247.8285	-109.15056	16.17901
-63.71072	39.06566	1637.12966	278.3827	-126.04291	18.13165
-66.32897	14.43731	2041.3088	302.14708	-149.43231	17.2948
-38.40098	39.06566	1906.58242	298.75217	-158.52819	17.57375
-24.43699	57.74924	1371.75951	278.3827	-136.4382	12.27373
-1.7455	24.62835	726.70593	230.85395	-107.85115	7.81056
5.2365	3.39701	32.66094	176.53537	-79.2641	5.30002
21.81874	-0.84925	-551.15338	129.00662	-54.57528	-1.39474
23.56424	24.62835	-792.02781	106.9397	-31.18587	-4.74212
6.10925	24.62835	-832.85399	106.9397	-25.98823	0
15.70949	22.08059	-824.68876	103.54479	-25.98823	-0.5579
6.10925	26.32686	-824.68876	103.54479	-23.38941	-1.39474
12.21849	30.57313	-824.68876	103.54479	-23.38941	-3.62633
7.85475	29.72387	-824.68876	103.54479	-23.38941	-1.39474
12.21849	22.08059	-828.77137	101.84733	-24.68882	-1.39474
6.982	28.87462	-828.77137	105.24224	-22.08999	-1.67369
7.85475	26.32686	-824.68876	103.54479	-23.38941	-1.67369
13.09124	3.39701	-779.77996	105.24224	-35.08411	-5.85792
-21.81874	121.44326	-212.29612	125.61171	-88.35998	8.92635
-13.09124	-54.35223	347.0225	117.12443	-136.4382	-5.30002
16.58224	-105.30744	1012.48916	110.33461	-193.6123	-1.39474
49.74672	-73.03581	1665.70798	115.42697	-237.79229	1.11579
52.36497	-84.0761	1984.15215	115.42697	-257.28346	0
34.03723	-40.76417	1890.25195	122.2168	-242.98993	2.51054
8.7275	-34.8194	1437.0814	129.00662	-200.10936	2.78948
0	-37.36716	804.27567	122.2168	-150.73172	-3.62633
3.491	-24.62835	93.9002	115.42697	-103.95291	-4.46318
7.85475	0	-453.17055	113.72952	-59.77293	-3.62633
20.94599	21.23134	-743.0364	110.33461	-33.7847	0
18.32774	25.47761	-820.60614	105.24224	-24.68882	-1.67369
18.32774	21.23134	-820.60614	105.24224	-24.68882	-0.83685
10.47299	22.08059	-828.77137	105.24224	-27.28764	1.67369
10.47299	21.23134	-828.77137	101.84733	-24.68882	-1.39474
5.2365	20.38209	-828.77137	105.24224	-24.68882	0.5579
11.34574	24.62835	-820.60614	105.24224	-24.68882	-0.5579
7.85475	30.57313	-820.60614	105.24224	-24.68882	-3.06843
10.47299	26.32686	-824.68876	103.54479	-23.38941	-2.78948
3.491	26.32686	-828.77137	101.84733	-24.68882	-1.67369
14.83674	-17.83432	-706.29284	110.33461	-28.58705	-8.36845
-3.491	55.20148	-57.15665	115.42697	-54.57528	6.97371
-6.10925	-67.09103	412.34438	103.54479	-88.35998	3.90528
2.61825	36.5179	861.43231	106.9397	-109.15056	8.36845
-3.491	-1.69851	1396.25522	88.26769	-131.24055	14.22637
-39.27373	-78.98058	1886.16933	52.62112	-149.43231	6.69476
-66.32897	-83.22685	1943.32598	45.8313	-152.03114	0
-56.72872	-17.83432	1506.48589	72.99059	-135.13879	2.23159
-31.41898	-15.28656	934.91943	95.05751	-114.3482	5.30002
-4.36375	-34.8194	355.18773	96.75496	-92.25821	5.85792
11.34574	-25.47761	-200.04826	98.45242	-71.46763	3.34738
17.45499	-16.13582	-620.55788	100.14988	-50.67705	-3.62633
21.81874	13.58806	-816.52352	103.54479	-28.58705	-3.06843
6.982	23.7791	-820.60614	105.24224	-24.68882	-1.95264
13.96399	24.62835	-824.68876	103.54479	-23.38941	-3.06843
13.96399	17.83432	-828.77137	101.84733	-24.68882	-3.34738
10.47299	18.68358	-824.68876	103.54479	-25.98823	0.5579
7.85475	21.23134	-820.60614	105.24224	-24.68882	-5.57897
6.982	20.38209	-820.60614	105.24224	-24.68882	-3.06843
6.10925	24.62835	-820.60614	105.24224	-24.68882	-2.78948
5.2365	22.92985	-824.68876	103.54479	-23.38941	-0.27895
13.09124	81.52834	-534.82291	106.9397	-53.27587	9.7632
1.7455	2.54776	-36.74356	83.17532	-83.16233	0.27895
9.60025	-35.66865	645.05358	52.62112	-139.03702	4.74212
56.72872	-23.7791	1281.94193	28.85674	-197.51054	6.69476
76.80196	-36.5179	1755.52557	10.18473	-245.58876	6.41581
65.45622	-59.44775	1886.16933	0	-258.58287	1.39474
30.54623	-34.8194	1624.8818	15.2771	-228.69641	-0.83685
7.85475	-45.01044	1094.14152	37.34402	-175.42054	-8.6474
-5.2365	-49.25671	493.99673	59.41094	-122.14467	-8.36845
-12.21849	-32.27164	-77.56973	83.17532	-75.36586	-4.74212
-3.491	-1.69851	-542.98814	96.75496	-44.17999	-1.95264
1.7455	30.57313	-779.77996	105.24224	-29.88646	1.67369
6.982	28.87462	-824.68876	103.54479	-25.98823	-3.90528
5.2365	22.92985	-832.85399	103.54479	-25.98823	-3.34738
3.491	32.27164	-820.60614	105.24224	-24.68882	-2.23159
9.60025	21.23134	-824.68876	103.54479	-25.98823	-3.06843
7.85475	22.92985	-828.77137	101.84733	-24.68882	-2.51054
2.61825	22.92985	-824.68876	103.54479	-23.38941	-3.34738
5.2365	20.38209	-820.60614	105.24224	-24.68882	-0.5579
0	28.02537	-824.68876	106.9397	-25.98823	-1.95264
6.982	-18.68358	-759.36687	100.14988	-28.58705	-5.30002
-41.01923	134.18206	-216.37873	95.05751	-32.48529	-1.95264
-29.67348	-54.35223	220.46135	49.22621	-62.37175	0.83685
-67.20172	-5.09552	828.77137	8.48728	-80.56351	-0.5579
-32.29173	-69.63879	1490.15542	-45.8313	-105.25232	7.81056
-1.7455	-124.84027	1988.23477	-98.45242	-127.34232	9.2053
-33.16448	-67.09103	1943.32598	-84.87278	-140.33643	0.27895
-51.49222	7.64328	1498.32066	-32.25165	-126.04291	-6.69476
-40.14648	-7.64328	963.49775	8.48728	-106.55174	-4.18423
-31.41898	-28.87462	404.17914	37.34402	-85.76115	-1.39474
1.7455	-30.57313	-118.39591	66.20076	-67.56939	-3.06843
8.7275	-9.34179	-542.98814	84.87278	-53.27587	-1.95264
16.58224	17.83432	-771.61473	101.84733	-32.48529	-1.11579
14.83674	22.92985	-820.60614	101.84733	-24.68882	1.67369
6.10925	22.08059	-824.68876	103.54479	-25.98823	-3.06843
6.10925	19.53283	-828.77137	105.24224	-24.68882	-0.5579
8.7275	21.23134	-824.68876	103.54479	-23.38941	-2.23159
6.982	22.08059	-824.68876	103.54479	-25.98823	-4.18423
10.47299	16.13582	-828.77137	101.84733	-24.68882	-1.39474
1.7455	26.32686	-820.60614	105.24224	-24.68882	-1.39474
1.7455	24.62835	-824.68876	103.54479	-23.38941	-4.18423
8.7275	-12.7388	-755.28426	98.45242	-29.88646	-5.02107
12.21849	118.04625	-236.79182	78.08295	-53.27587	-0.5579
9.60025	-99.36267	347.0225	23.76438	-92.25821	-1.39474
12.21849	-28.87462	1090.0589	-15.2771	-129.94114	0
-14.83674	-32.27164	1641.21228	-57.71349	-163.72584	-1.67369
-32.29173	-38.21641	1939.24336	-83.17532	-179.31878	-4.46318
-36.65548	0.84925	1812.68221	-61.1084	-183.21701	0
-22.69149	22.08059	1388.08998	-28.85674	-166.32466	1.67369
-6.10925	-8.49254	796.11043	5.09237	-140.33643	-4.74212
-10.47299	-21.23134	106.14806	44.13384	-110.44997	-3.62633
0.87275	-4.24627	-420.50961	78.08295	-76.66527	-6.97371
4.36375	11.0403	-726.70593	98.45242	-44.17999	-5.30002
12.21849	22.92985	-816.52352	103.54479	-28.58705	-3.34738
1.7455	29.72387	-820.60614	105.24224	-24.68882	1.67369
6.982	19.53283	-828.77137	101.84733	-24.68882	-1.39474
9.60025	25.47761	-820.60614	105.24224	-24.68882	-2.23159
12.21849	26.32686	-824.68876	103.54479	-23.38941	0.27895
13.09124	26.32686	-820.60614	105.24224	-24.68882	1.39474
13.96399	28.02537	-824.68876	103.54479	-25.98823	-2.78948
7.85475	26.32686	-824.68876	103.54479	-25.98823	0.5579
0.87275	27.17611	-824.68876	103.54479	-25.98823	0.83685
-8.7275	15.28656	-571.56646	93.36005	-55.87469	6.69476
8.7275	16.13582	48.99141	33.94911	-110.44997	0.27895
39.27373	-56.05074	555.23599	-22.06692	-193.6123	11.71584
82.91121	-36.5179	1163.54602	-83.17532	-250.7864	14.22637
75.92921	-106.1567	1771.85604	-162.95573	-301.46345	6.13687
61.09247	-139.27759	2061.72189	-203.69466	-317.05639	0
17.45499	-95.1164	1796.35174	-166.35064	-289.76875	3.90528
13.09124	-56.05074	1196.20696	-89.96514	-237.79229	2.23159
-0.87275	-53.50297	530.74029	-16.97456	-179.31878	-7.25266
1.7455	-32.27164	-77.56973	40.73893	-126.04291	-6.13687
-10.47299	-1.69851	-489.91411	76.3855	-80.56351	-6.41581
4.36375	5.09552	-706.29284	95.05751	-46.77881	-3.62633
12.21849	14.43731	-808.35828	103.54479	-28.58705	-1.67369
4.36375	25.47761	-824.68876	103.54479	-25.98823	0
12.21849	25.47761	-820.60614	105.24224	-24.68882	1.95264
9.60025	22.92985	-824.68876	103.54479	-25.98823	-0.27895
11.34574	27.17611	-820.60614	105.24224	-24.68882	1.67369
4.36375	25.47761	-820.60614	105.24224	-24.68882	1.67369
-0.87275	26.32686	-824.68876	103.54479	-23.38941	-2.51054
14.83674	21.23134	-832.85399	103.54479	-25.98823	-0.27895
-12.21849	23.7791	-771.61473	101.84733	-32.48529	-3.34738
5.2365	115.49849	-273.53538	84.87278	-74.06645	7.53161
3.491	-43.31193	228.62659	35.64657	-127.34232	0.5579
6.10925	-7.64328	853.26708	-6.78982	-179.31878	3.34738
19.20049	-17.83432	1510.56851	-56.01603	-223.49876	5.57897
-27.05524	-44.16119	1955.57383	-96.75496	-244.28935	1.67369
-48.87397	-26.32686	1947.4086	-89.96514	-237.79229	-0.5579
-48.87397	-0.84925	1526.89898	-45.8313	-210.50465	1.95264
-25.30974	-18.68358	934.91943	-1.69746	-166.32466	0
-12.21849	-24.62835	285.78323	35.64657	-116.94703	-0.27895
-5.2365	-2.54776	-293.94847	76.3855	-75.36586	-1.11579
6.982	12.7388	-649.1362	98.45242	-46.77881	-5.57897
7.85475	32.27164	-796.11043	105.24224	-29.88646	0.5579
1.7455	22.08059	-820.60614	105.24224	-24.68882	0
4.36375	28.02537	-820.60614	105.24224	-24.68882	1.67369
1.7455	20.38209	-824.68876	103.54479	-25.98823	0.5579
7.85475	24.62835	-824.68876	103.54479	-25.98823	0.83685
3.491	27.17611	-824.68876	103.54479	-25.98823	-1.11579
5.2365	28.87462	-824.68876	103.54479	-23.38941	-3.90528
0	20.38209	-824.68876	103.54479	-23.38941	-1.11579
-2.61825	15.28656	-812.4409	101.84733	-24.68882	-3.90528
-6.10925	64.54327	-640.97096	95.05751	-62.37175	3.62633
9.60025	101.06117	24.49571	45.8313	-113.04879	-6.13687
24.43699	-83.22685	559.31861	-20.36947	-187.11524	-0.27895
46.25573	-56.05074	1281.94193	-76.3855	-242.98993	4.18423
52.36497	-98.51341	1816.76483	-132.40153	-285.87051	0
13.96399	-97.66416	2033.14356	-151.07354	-293.66698	-11.71584
