
-2.23488, -22.54631, 29.26179, -2.03063, -1.11963, -3.76204
-8.41767, -34.71519, 25.04741, -0.26861,  0.22662,  1.63892
-14.79724, -31.92539, 25.04741, -0.26861,  0.22662,  0.96924
-9.27753, -29.11761, 29.23076,  1.48223,  1.56518,  1.10819
-23.06153, -25.71057, 25.04741, -0.26861,  0.22662,  1.06774
-13.85577, -27.60979, 29.23076,  1.48223,  1.56518,  1.25432
-6.88801, -24.36425, 25.04741, -0.26861,  0.22662,  1.15544
-13.43214, -31.10731, 25.04741, -0.26861,  0.22662,  1.74286
-11.27403, -33.25741, 29.23076,  1.48223,  1.56518, -0.30524
-9.74685, -29.62118, 25.04741, -0.26861,  0.22662, -1.81299
-16.91611, -24.58894, 25.04741, -0.26861,  0.22662,  0.85547
-12.71141, -24.91347, 25.04741, -0.26861,  0.22662,  1.61044
-14.11980, -25.64710, 25.04741, -0.26861,  0.22662,  3.68247
-14.17052, -20.09223, 29.23076,  1.48223,  1.56518, -0.63654
-19.94170, -35.10100, 29.23076,  1.48223,  1.56518, -0.73807
-10.21359, -31.67484, 25.04741, -0.26861,  0.22662,  1.50435
-12.10410, -25.60937, 25.04741, -0.26861,  0.22662,  0.84024
-19.00792, -27.66462, 25.04741, -0.26861,  0.22662,  2.32201
-5.08422, -21.73080, 25.04741, -0.26861,  0.22662,  0.73249
-8.21129, -27.86611, 29.23076,  1.48223,  1.56518,  3.39224
-16.28741, -17.24791, 29.23076,  1.48223,  1.56518, -0.42024
-19.39900, -22.54850, 25.04741, -0.26861,  0.22662,  3.39630
-9.28838, -22.04333, 25.04741, -0.26861,  0.22662,  1.37987
-13.42199, -18.80042, 29.23076,  1.48223,  1.56518, -1.14671
-14.15373, -33.42158, 29.23076,  1.48223,  1.56518,  1.79987
-10.26583, -26.26255, 29.23076,  1.48223,  1.56518,  2.64841
-20.10392, -23.33157, 29.31393, -2.05560,  1.60157,  0.86473
-20.22846, -18.37908, 25.04741, -0.26861,  0.22662,  7.53624
-23.17742, -25.04947, 25.04741, -0.26861,  0.22662,  1.27947
-14.58474, -27.16504, 25.04741, -0.26861,  0.22662, -1.34060
-15.41039, -24.68199, 25.04741, -0.26861,  0.22662,  0.57931
-12.36150, -31.78840, 25.04741, -0.26861,  0.22662,  0.85701
-19.46329, -24.66052, 20.96479, -1.96607,  1.52603,  0.78494
-14.01688, -22.62631, 25.04741, -0.26861,  0.22662,  1.98273
-17.80316, -20.04699, 25.04741, -0.26861,  0.22662,  0.94811
-11.88560, -28.40368, 25.14815, -0.21522,  2.86459,  2.49562
-13.64148, -30.30343, 25.04741, -0.26861,  0.22662, -0.72599
-10.23369, -31.95706, 25.04741, -0.26861,  0.22662,  3.15436
-8.99653, -21.92010, 25.04741, -0.26861,  0.22662,  1.30492
-11.81308, -29.71081, 25.04741, -0.26861,  0.22662, -2.10560
-13.21889, -26.22305, 25.04741, -0.26861,  0.22662, -0.34307
-14.76807, -20.86895, 25.04741, -0.26861,  0.22662,  2.82213
-16.90779, -24.91003, 29.23076,  1.48223,  1.56518,  1.11640
-12.74872, -30.00642, 25.04741, -0.26861,  0.22662, -1.36018
-10.39752, -26.04219, 25.04741, -0.26861,  0.22662,  2.83183
-12.85336, -27.34991, 25.04741, -0.26861,  0.22662,  0.79668
-10.67203, -32.12233, 25.04741, -0.26861,  0.22662,  2.49141
-14.44951, -27.25946, 25.04741, -0.26861,  0.22662,  0.70934
-16.16530, -21.15516, 29.26179, -2.03063, -1.11963,  2.40899
-8.18186, -28.36202, 29.23076,  1.48223,  1.56518, -0.55110
-14.49916, -23.66972, 25.04741, -0.26861,  0.22662, -0.42725
-15.39319, -27.99413, 20.83302,  1.49341,  1.57288, -0.41918
-9.23599, -25.30592, 29.23076,  1.48223,  1.56518,  0.04924
-16.45609, -30.65519, 25.04741, -0.26861,  0.22662,  0.18226
-16.60475, -28.25115, 25.04741, -0.26861,  0.22662,  1.16004
-14.07488, -29.47828, 29.23076,  1.48223,  1.56518,  4.04612
-14.80354, -26.17085, 25.04741, -0.26861,  0.22662,  0.31625
-8.06524, -21.73989, 25.04741, -0.26861,  0.22662,  0.78404
-9.84671, -27.10317, 29.23076,  1.48223,  1.56518, -1.93918
-17.55577, -26.27705, 25.04741, -0.26861,  0.22662,  2.12178
-15.12700, -26.36350, 29.23076,  1.48223,  1.56518,  1.11252
-14.24487, -28.11948, 29.23076,  1.48223,  1.56518,  0.71239
