Time	L.Trunk			R.Trunk			DistalTrunk			R.UpperArm			R.Elbow			R.Wrist			L.UpperArm			L.Elbow			L.Wrist			R.Crest			R.ASIS			Sacrum			OFFSET			L.ASIS			L.Crest			R.Hip			R.Thigh			R.Knee			R.TibTubercle			R.MidShank			R.DistalShank			R.Heel			R.DistalHeel			R.PosteriorFoot			R.LateralToe			R.Toe			R.MedialToe			L.Hip			L.Thigh			L.Knee			L.TibTubercle			L.MidShank			L.DistalShank			L.Heel			L.DistalHeel			L.PosteriorFoot			L.LateralToe			L.Toe			L.MedialToe			R.Shoulder			C7			Sternum			L.Shoulder			R.MedialKnee			R.Ankle			R.MedialAnkle			R.LateralFoot			R.MedialFoot			L.MedialKnee			L.Ankle			L.MedialAnkle			L.LateralFoot			L.MedialFoot			V_MidAsis			V_RHipDynamic			V_LHipDynamic			V_MidHip			V_Pelvis_Origin		
s	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
2.405	601.281	570.525	946.293	717.278	554.742	935.763	678.228	463.651	931.548	904.46	555.119	690.454	969.478	436.479	605.447	1028.85	352.227	362.761	370.153	548.866	739.251	306.571	444.836	628.644	273.857	405.462	367.031	785.626	313.929	770.556	0	0	0	626.301	148.914	802.165	552.012	153.056	798.958	0	0	0	467.015	319.698	782.363	821.151	292.178	638.861	819.087	525.643	541.122	816.634	519.078	437.63	793.703	586.598	372.459	835.931	452.259	344.494	783.995	468.21	235.581	741.005	248.989	123.833	759.425	231.734	93.0247	805.142	259.813	107.413	880.412	456.591	85.0133	854.009	480.956	87.7488	818.317	474.088	84.2041	419.477	263.503	686.571	424.703	532.793	545.305	413.746	544.496	435.381	453.06	579.168	374.106	402.443	458.274	306.696	467.44	475.417	239.73	476.027	268.223	120.214	447.336	255.472	90.7996	413.632	294.813	109.235	352.476	486.536	82.9505	385.185	510.629	89.4479	416.209	505.655	86.6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41	601.323	567.686	950.833	717.506	552.184	940.24	678.252	461.052	934.467	905.449	561.883	694.476	970.445	447.239	602.897	1030.14	377.552	355.696	370.415	553.899	741.346	306.45	456.245	625.45	274.627	430.1	361.838	785.558	314.346	770.997	0	0	0	626.316	148.93	800.706	551.983	153.066	797.503	0	0	0	467.21	319.759	782.878	820.736	293.981	637.569	818.497	527.597	540.269	815.763	520.485	436.743	793.018	588.021	371.477	835.446	453.622	344.311	783.607	469.087	235.114	740.835	249.188	124.024	759.351	231.947	93.2002	804.921	260.18	107.654	880.379	456.721	84.9159	853.984	481.111	87.5895	818.26	474.199	84.1439	419.606	265.017	685.309	426.299	534.872	544.34	415.201	546.251	434.623	454.471	580.533	373.063	403.483	459.597	306.235	468.201	475.942	238.919	476.068	268.272	120.306	446.983	255.195	91.0231	413.722	294.92	109.396	352.575	486.556	82.9435	385.271	510.735	89.3682	416.478	505.879	86.6699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.415	601.322	564.734	955.509	717.156	549.262	944.7	678.196	458.233	937.541	905.666	567.894	698.389	971.435	458.466	601.102	1031.46	403.644	350.147	370.778	559.229	744.055	306.374	468.191	623.086	275.913	456.13	358.195	785.545	314.472	771.46	0	0	0	626.288	148.895	799.275	551.793	153.103	796.214	0	0	0	467.35	319.666	783.434	820.213	295.564	636.36	817.894	529.35	539.333	815.254	521.998	436.043	792.538	589.737	370.71	834.964	455.091	343.863	783.513	469.459	234.833	740.703	249.385	124.268	759.078	231.992	93.5873	804.786	260.324	107.976	880.372	456.83	84.7809	854.05	481.236	87.4611	818.311	474.354	83.9082	419.774	266.571	684.132	427.689	536.928	543.526	416.636	547.921	433.915	455.721	581.939	372.023	404.378	460.884	306.001	468.932	476.908	238.45	476.183	268.377	120.375	448.1	256.228	90.6226	413.843	295.028	109.573	352.566	486.441	82.6572	385.238	510.749	89.2721	416.563	505.885	86.6522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42	601.398	561.599	960.376	717.2	546.298	949.522	678.184	455.391	940.644	905.962	573.916	702.938	972.409	470.478	600.043	1032.53	431.158	346.136	371.212	564.761	747.284	306.328	480.699	621.737	277.307	483.074	356.175	785.469	314.538	772.14	0	0	0	626.252	148.949	797.979	551.877	153.402	794.821	0	0	0	467.546	319.532	784.244	819.957	297.308	635.28	817.428	531.1	538.571	814.864	523.825	435.423	792.072	590.991	369.735	834.763	456.372	343.601	783.115	470.818	234.29	740.56	249.643	124.55	759.015	231.968	94.0184	804.524	260.082	108.479	880.371	456.949	84.6725	854.098	481.401	87.3162	818.36	474.549	83.785	419.887	268.015	682.841	429.163	538.902	542.633	417.867	549.638	433.129	457.01	583.293	371.078	405.293	461.606	305.757	469.603	477.527	237.97	476.306	268.535	120.443	448.206	256.33	90.7906	413.906	295.104	109.696	352.691	486.737	82.8554	385.308	510.832	89.1906	416.527	505.944	86.4872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.425	601.434	558.351	965.458	717.272	543.103	954.298	678.136	452.463	943.905	906.161	580.383	708.02	973.421	482.85	599.85	1033.51	459.908	343.881	371.749	570.411	751.226	306.322	493.729	621.349	279.019	510.972	356.003	785.417	314.629	772.89	0	0	0	626.112	148.84	796.758	551.69	153.423	793.487	0	0	0	467.595	319.626	785.101	819.63	299.071	634.339	817.032	533.122	537.84	814.601	525.302	434.871	791.856	592.521	368.989	834.529	457.759	343.241	783.013	471.853	234.021	740.327	249.906	124.916	758.764	232.168	94.3664	804.317	260.484	108.735	880.416	457.055	84.5871	854.137	481.52	87.0751	818.407	474.664	83.6632	419.993	269.588	681.85	430.434	540.91	541.813	419.024	551.519	432.384	458.149	584.613	370.062	406.178	463.599	305.361	470.226	478.324	237.308	476.444	268.673	120.513	448.307	256.422	90.9271	414.115	295.253	109.826	352.657	486.526	82.5301	385.409	510.89	89.0774	416.597	506.005	86.3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.43	601.54	554.944	970.545	717.342	539.735	959.529	678.106	449.356	947.275	906.283	586.753	713.488	974.414	495.721	600.468	1034.36	489.363	343.447	372.275	576.286	755.719	306.286	507.185	622.057	280.904	539.759	357.8	785.392	314.747	773.812	0	0	0	625.935	149.005	795.458	551.538	153.479	792.273	0	0	0	467.672	319.526	786.074	819.257	300.675	633.527	816.674	534.969	537.232	814.315	526.882	434.41	791.632	593.92	368.209	834.387	459.202	342.962	782.825	472.676	233.651	740.061	250.279	125.389	758.714	232.342	94.804	804.147	260.72	108.983	880.458	457.268	84.4793	854.215	481.686	86.9464	818.474	474.829	83.516	420.335	271.127	680.734	431.641	542.763	540.918	420.167	552.931	431.614	459.224	585.937	369.076	406.73	464.495	304.929	470.798	479.231	236.768	476.625	268.824	120.746	448.47	256.566	91.1011	414.217	295.386	109.969	352.51	486.604	82.5213	385.432	510.945	88.9455	416.655	506.105	86.2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.435	601.565	551.548	975.856	717.416	536.265	964.748	678.027	446.187	950.745	906.669	593.592	719.982	975.296	509.129	601.96	1035.14	519.615	344.957	372.865	582.276	760.824	306.104	520.791	623.967	282.989	569.372	361.69	785.247	314.708	774.697	0	0	0	625.827	149.019	794.43	551.412	153.601	791.103	0	0	0	467.729	319.487	787.11	818.882	302.304	632.829	816.285	536.923	536.682	814.128	528.533	433.914	791.44	595.338	367.555	834.305	460.468	342.698	782.746	473.639	233.379	740.084	250.533	125.707	758.487	232.523	95.3127	803.938	260.951	109.413	880.523	457.368	84.3892	854.263	481.861	86.7748	818.538	475.076	83.3609	420.511	272.686	679.768	432.711	544.633	540	421.27	554.164	430.795	460.155	587.207	368.143	407.408	465.54	304.569	471.297	479.781	236.065	476.687	268.931	120.781	448.605	256.613	91.3072	414.376	295.517	110.105	352.823	486.67	82.438	385.43	511.031	88.8733	416.679	506.216	86.1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.44	601.664	547.928	981.246	717.578	532.748	970.036	677.944	442.822	954.265	906.872	600.572	726.844	976.384	522.811	604.506	1035.7	550.586	348.533	373.438	588.381	766.526	306.058	534.54	626.894	285.049	599.379	367.775	785.184	314.661	775.786	0	0	0	625.65	149.009	793.319	551.267	153.719	790.002	0	0	0	467.793	319.422	788.267	818.552	303.889	632.313	816.008	538.591	536.258	814.065	530.128	433.451	791.379	596.579	366.926	834.073	461.711	342.512	782.691	474.515	233.062	739.85	250.899	126.21	758.246	232.84	95.7713	803.826	261.327	109.758	880.598	457.397	84.2739	854.404	481.967	86.6168	818.654	475.27	83.2067	420.713	274.31	678.926	433.772	546.549	539.053	422.163	556.111	430.112	461.079	588.727	367.199	408.02	466.65	304.175	471.895	480.651	235.581	476.829	269.094	120.929	448.653	256.752	91.476	414.481	295.633	110.252	352.8	487.045	82.6618	385.413	511.126	88.7739	416.718	506.296	85.9601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.445	601.814	544.201	986.732	717.699	529.172	975.391	678.025	439.722	957.814	907.086	607.25	734.273	977.164	536.993	607.859	1036.33	582.073	354.299	374.086	594.646	772.801	305.973	548.462	630.91	287.272	630.118	376.358	785.221	314.527	777.076	0	0	0	625.561	149.168	792.496	551.077	153.915	788.999	0	0	0	467.852	319.419	789.387	818.266	305.606	631.93	815.819	540.514	535.835	813.894	531.777	433.107	791.356	598.134	366.435	834.018	462.852	342.381	782.734	475.643	232.852	739.735	251.288	126.804	757.965	233.128	96.2996	803.708	261.572	110.428	880.648	457.519	84.1765	854.511	482.174	86.4716	818.792	475.44	83.0557	420.871	275.897	678.177	434.776	548.502	538.286	423.143	557.691	429.276	461.975	590.042	366.275	408.702	467.712	303.679	472.231	481.567	235.118	477.168	269.293	120.983	448.735	256.853	91.695	414.634	295.763	110.404	352.838	486.828	82.2935	385.418	511.221	88.663	416.695	506.38	85.8204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.45	601.855	540.443	992.378	717.941	525.24	981.181	678.017	436.465	961.491	907.368	613.988	742.36	978.12	551.319	612.32	1036.89	613.897	362.255	374.686	600.862	779.721	305.758	562.431	636.081	289.57	660.956	387.278	785.174	314.314	778.332	0	0	0	625.362	149.384	791.58	550.807	154.201	788.16	0	0	0	467.81	319.334	790.673	817.981	307.317	631.755	815.745	542.145	535.534	813.827	532.991	432.826	791.39	599.559	365.911	834.117	463.455	342.196	782.656	476.646	232.712	739.327	251.739	127.499	757.685	233.521	97.0198	803.784	261.367	111.206	880.752	457.595	84.0118	854.656	482.268	86.2068	819.059	475.256	82.9091	421.075	277.505	677.469	435.714	550.469	537.39	423.965	559.347	428.663	462.678	591.364	365.307	409.326	468.89	303.378	472.509	481.931	234.234	477.101	269.508	121.346	448.192	256.428	92.3016	414.739	295.92	110.592	352.718	486.91	82.2573	385.388	511.323	88.5387	416.709	506.485	85.6988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.455	601.988	536.681	998.031	718.094	521.563	986.663	677.945	433.253	965.228	907.59	620.775	751.014	978.922	566.15	617.705	1037.31	646.085	372.561	375.261	607.041	787.2	305.789	576.551	642.176	291.988	691.764	400.659	785.16	314.288	779.816	0	0	0	625.095	149.677	790.934	550.607	154.542	787.294	0	0	0	467.79	319.385	791.935	817.765	309.119	631.813	815.659	544.061	535.22	813.658	534.497	432.6	791.451	600.877	365.501	833.956	465.326	342.268	782.74	477.593	232.515	739.198	252.303	128.192	757.08	233.528	98.0925	803.258	261.924	111.4	880.895	457.713	83.8786	854.816	482.434	86.0604	819.044	475.726	82.8398	421.304	279.222	676.876	436.61	552.383	536.624	424.983	561.068	428.008	463.456	592.684	364.439	409.594	469.809	302.944	472.95	483.246	233.922	477.234	269.706	121.524	448.325	256.565	92.5154	414.833	296.103	110.823	352.75	486.992	82.172	385.352	511.461	88.4361	416.651	506.612	85.5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.46	602.212	532.945	1003.94	718.301	517.781	992.227	677.973	429.974	968.996	907.798	627.587	760.252	979.79	580.971	624.101	1037.74	678.264	385.198	375.576	612.97	795.21	305.125	590.433	649.628	294.491	722.689	416.67	785.156	314.064	781.379	0	0	0	624.836	150.076	790.449	550.266	154.958	786.689	0	0	0	467.642	319.351	793.332	817.456	310.773	631.876	815.524	545.772	534.998	813.732	535.886	432.374	791.553	601.994	365.144	833.918	466.422	342.413	782.749	478.551	232.497	739.014	252.773	128.738	757.282	234.228	98.4812	803.092	262.304	111.956	881.045	457.757	83.6902	855.007	482.52	85.7746	819.221	475.946	82.6653	421.533	281.02	676.436	437.468	554.271	535.861	425.784	562.583	427.332	464.271	594.099	363.496	410.201	471.172	302.506	473.363	483.728	233.301	477.31	269.81	121.657	448.456	256.707	92.7198	414.98	296.233	111.042	352.773	487.323	82.3609	385.346	511.512	88.2237	416.599	506.726	85.408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.465	602.333	529.384	1009.17	718.48	514.175	997.823	677.892	426.74	972.836	907.912	634.327	770.015	980.639	595.895	631.568	1038.16	710.416	400.362	376.155	619.225	803.97	304.471	604.554	658.108	297.176	753.346	435.168	785.19	313.792	783.191	0	0	0	624.585	150.49	790.021	550.124	155.52	786.221	0	0	0	467.547	319.494	794.838	817.259	312.468	632.232	815.437	547.42	534.865	813.73	537.351	432.283	791.517	603.904	364.92	833.865	467.704	342.438	782.813	479.516	232.458	738.735	253.385	129.415	756.737	234.603	99.197	802.746	262.67	112.589	881.198	457.853	83.5117	855.118	482.674	85.6037	819.461	476.12	82.4807	421.878	282.917	676.133	438.275	556.133	535.131	426.694	564.126	426.539	464.832	595.3	362.655	410.736	472.249	302.195	473.761	484.649	232.844	477.477	270.045	121.741	448.613	256.861	92.9246	415.131	296.445	111.26	352.55	487.099	82.0011	385.262	511.673	88.1312	416.603	506.835	85.2205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.47	602.56	525.69	1014.93	718.615	510.233	1003.6	677.871	423.888	976.559	908.062	641.15	780.378	981.587	610.863	640.296	1038.54	742.229	417.914	376.475	625.287	813.279	303.838	618.583	667.54	300.004	783.631	456.389	785.096	313.778	784.94	0	0	0	624.449	150.966	789.832	549.766	156.125	785.893	0	0	0	467.407	319.602	796.297	817.069	314.084	632.508	815.567	549.193	534.773	813.701	538.857	432.218	791.915	605.018	364.5	833.782	468.642	342.455	782.91	480.502	232.424	738.468	253.914	130.278	756.326	235.073	99.9634	802.487	263.228	113.175	881.371	457.954	83.3352	855.395	482.797	85.3447	819.53	476.428	82.4602	422.167	284.833	676.019	439.036	558.069	534.368	427.192	565.561	425.892	465.611	596.65	361.69	411.206	473.279	301.889	474.29	485.423	231.878	477.666	270.271	121.922	448.82	257.053	93.1783	415.256	296.593	111.443	352.624	487.339	81.8966	385.296	511.82	87.9495	416.531	506.987	85.1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.475	602.726	522.221	1020.65	718.552	506.627	1009.38	677.803	420.931	980.39	907.972	647.777	791.395	982.516	625.937	650.234	1038.84	773.528	438.073	376.878	631.386	823.217	302.971	632.791	678.23	302.987	813.33	480.213	785.21	313.617	786.946	0	0	0	624.091	151.638	789.863	549.298	156.629	785.903	0	0	0	467.305	319.872	798.039	816.966	315.824	633.084	815.654	550.869	534.7	813.724	540.226	432.186	792.083	606.159	364.261	833.837	469.901	342.565	783.034	481.501	232.352	738.389	254.407	131.011	755.979	235.585	100.658	802.383	263.374	113.83	881.572	458.004	83.295	855.581	482.988	85.2232	819.691	476.654	82.341	422.655	286.74	676.01	439.788	559.949	533.778	427.832	566.944	425.331	465.962	597.624	361.024	411.662	474.259	301.483	474.514	486.097	231.648	477.882	270.578	122.06	448.989	257.241	93.4395	415.407	296.789	111.628	352.461	487.335	81.7407	385.183	511.898	87.7751	416.498	507.105	84.9721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.48	602.966	518.722	1026.54	718.701	503.125	1014.99	677.799	418.172	984.368	908.013	654.323	802.943	982.941	641.075	660.842	1039.04	804.198	460.695	377.133	637.253	833.664	302.324	647.118	689.977	305.992	842.434	506.854	785.333	313.563	789.112	0	0	0	623.793	152.36	790.123	549.112	157.663	785.906	0	0	0	467.199	320.216	799.901	816.762	317.476	633.769	815.778	552.486	534.746	813.88	541.508	432.286	792.3	607.492	364.044	833.892	470.927	342.659	783.132	482.559	232.426	738.075	255.006	131.767	755.693	235.959	101.582	802.156	263.729	114.415	881.743	458.099	83.1205	855.787	483.138	85.0403	819.946	476.811	82.1952	423.077	288.744	676.194	440.516	561.901	533.274	428.279	568.212	424.8	466.451	598.832	360.263	412.115	475.281	301.189	474.503	486.894	231.318	478.103	270.913	122.233	449.151	257.424	93.6332	415.587	297.019	111.766	352.45	487.392	81.6669	385.068	512.033	87.5976	416.315	507.284	84.9101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.485	603.206	515.44	1032.42	718.967	500.04	1020.55	677.758	415.559	988.349	907.913	660.772	815.046	983.828	655.77	672.982	1039.35	833.956	485.706	377.389	643.169	844.828	301.03	661.39	703.068	309.191	870.249	535.902	785.286	313.693	791.312	0	0	0	623.612	153.222	790.524	548.92	158.58	786.325	0	0	0	466.954	320.511	801.897	816.746	319.103	634.673	815.973	554.337	534.793	813.961	542.83	432.275	792.587	608.539	363.916	834.04	472.066	342.805	783.273	483.49	232.523	737.932	255.664	132.622	755.442	236.452	102.426	802.02	264.05	115.166	881.862	458.238	83.005	855.969	483.333	84.8212	820.154	477.007	82.0858	423.829	290.74	676.487	440.968	563.709	532.812	428.828	569.545	424.281	466.697	599.812	359.552	412.433	476.141	300.881	474.645	487.839	231.019	478.289	271.155	122.39	449.349	257.601	93.8799	415.702	297.239	111.957	352.371	487.438	81.5393	385.016	512.131	87.2843	416.156	507.405	84.7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.49	603.38	512.303	1038.32	719.058	496.72	1026.34	677.815	413.074	992.458	907.876	667.129	827.75	984.815	670.388	686.309	1039.54	862.685	513.041	377.588	648.828	856.516	299.949	675.739	717.375	312.746	896.832	567.493	785.359	313.74	793.789	0	0	0	623.471	154.182	791.204	548.666	159.668	786.882	0	0	0	466.858	320.986	804.08	816.643	320.839	635.744	816.306	555.825	534.97	814.149	544.101	432.311	792.882	609.419	363.84	834.147	473.043	342.923	783.775	484.301	232.522	737.655	256.216	133.457	755.154	236.862	103.212	801.979	264.295	115.973	881.978	458.347	82.7423	856.181	483.445	84.5447	820.379	477.186	81.9433	424.299	292.713	677.172	441.311	565.472	532.418	429.08	570.804	423.929	467.161	600.978	359.24	412.614	477.064	300.74	474.708	488.422	230.692	478.447	271.373	122.613	449.545	257.829	94.0789	415.874	297.44	112.127	352.33	487.836	81.6332	384.993	512.087	86.9988	416.069	507.534	84.6058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.495	603.666	509.295	1044.3	719.404	493.54	1032.3	677.937	410.785	996.669	907.778	673.373	841.015	985.909	684.808	700.745	1039.5	890.267	542.756	377.782	654.712	868.819	298.905	689.963	732.698	316.147	921.851	601.408	785.465	313.944	796.357	0	0	0	623.301	155.312	792.33	548.531	160.845	787.844	0	0	0	466.87	321.514	806.461	816.811	322.457	637.04	816.71	557.58	535.144	814.435	545.439	432.479	793.34	610.566	363.803	834.308	473.995	343.167	783.868	485.077	232.673	737.542	256.765	134.242	754.751	237.277	104.061	801.527	264.807	116.341	882.172	458.428	82.5433	856.41	483.581	84.3284	820.585	477.354	81.8187	424.484	294.513	678.154	441.498	567.22	532.121	429.291	571.875	423.513	467.003	601.898	358.536	412.806	477.829	300.536	474.756	489.004	230.468	478.787	271.807	122.69	450.31	258.454	93.8998	416.013	297.647	112.37	352.215	487.891	81.5098	384.8	512.243	86.8387	416.111	507.532	84.3931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5	603.976	506.402	1050.44	719.688	490.746	1038.21	678.031	408.75	1000.97	907.774	679.443	854.874	987.198	698.883	716.266	1039.75	916.308	574.81	378.022	660.501	881.797	297.765	704.055	749.44	319.582	945.144	637.396	785.581	314.463	799.001	0	0	0	623.33	156.551	793.518	548.517	162.066	789.02	0	0	0	466.879	322.122	809.141	816.849	324.284	638.482	817.235	559.257	535.405	814.796	546.519	432.626	793.803	611.594	363.783	834.609	474.955	343.389	784.148	485.937	232.868	737.458	257.445	135.181	754.5	237.731	104.934	801.301	265.255	117.043	882.37	458.497	82.3938	856.659	483.718	84.1579	820.808	477.547	81.7041	425.481	296.464	679.019	441.635	568.768	531.967	429.446	572.833	423.155	466.858	602.659	358.173	412.874	478.526	300.439	474.651	489.777	230.155	478.922	272.076	122.931	449.926	258.327	94.5619	416.209	297.861	112.631	352.04	487.972	81.3561	384.578	512.35	86.7433	415.895	507.758	84.2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.505	604.272	503.719	1056.55	720.043	488.492	1044.07	678.305	406.948	1005.55	907.73	685.246	869.174	988.578	712.759	732.914	1039.74	940.992	608.931	378.325	666.41	895.321	296.674	717.85	767.417	322.784	966.482	675.288	785.827	314.937	801.954	0	0	0	623.474	157.886	795.13	548.627	163.506	790.576	0	0	0	466.886	322.903	811.944	817.134	326.14	640.184	817.894	560.872	535.711	815.287	547.624	432.856	794.456	612.528	363.884	834.91	475.759	343.617	784.561	486.852	232.987	737.145	258.021	135.999	754.203	238.213	105.896	801.184	265.817	117.824	882.541	458.688	82.2986	856.899	483.919	83.9589	821.059	477.746	81.5624	425.932	298.426	680.62	441.549	570.313	531.865	429.33	573.661	423.022	466.713	603.516	357.934	412.876	478.935	300.265	474.48	490.588	230.081	478.905	272.197	123.344	450.106	258.541	94.8907	416.363	298.077	112.872	351.911	488.184	81.1907	384.319	512.529	86.6378	415.723	507.906	84.1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
