Frame number	326
First frame	1301
Point frequency	200
Analog frequency	1200

Time	L.Trunk			R.Trunk			DistalTrunk			R.UpperArm			R.Elbow			R.Wrist			L.UpperArm			L.Elbow			L.Wrist			R.Crest			R.ASIS			Sacrum			OFFSET			L.ASIS			L.Crest			R.Hip			R.Thigh			R.Knee			R.TibTubercle			R.MidShank			R.DistalShank			R.Heel			R.DistalHeel			R.PosteriorFoot			R.LateralToe			R.Toe			R.MedialToe			L.Hip			L.Thigh			L.Knee			L.TibTubercle			L.MidShank			L.DistalShank			L.Heel			L.DistalHeel			L.PosteriorFoot			L.LateralToe			L.Toe			L.MedialToe			R.Shoulder			C7			Sternum			L.Shoulder			R.MedialKnee			R.Ankle			R.MedialAnkle			R.LateralFoot			R.MedialFoot			L.MedialKnee			L.Ankle			L.MedialAnkle			L.LateralFoot			L.MedialFoot			V_MidAsis			V_RHipDynamic			V_LHipDynamic			V_MidHip			V_Pelvis_Origin		
s	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.57	128.293	372.516	1083.73	161.712	485.405	1087.16	244.173	431.311	1103.26	84.3629	684.833	866.777	71.4914	761.05	734.19	-175.865	814.779	669.492	69.3445	150.555	869.753	44.0416	86.2883	731.982	-193.689	102.075	653.458	472.679	521.715	980.367	0	0	0	597.616	346.669	1048.84	583.39	273.238	1039.92	0	0	0	426.117	218.473	996.724	625.523	515.652	804.753	667.263	450.494	551.65	772.306	403.362	496.195	723.972	381.973	411.171	855.697	383.179	379.211	811.409	339.436	268.525	985.798	223.035	137.75	1007.59	229.848	102.222	996.682	283.766	111.517	831.879	417.669	82.4244	799.627	401.109	86.8055	794.32	365.266	85.3113	488.446	174.757	877.187	339.051	281.782	619.319	350.407	274.06	499.287	314.628	331.568	453.452	366.198	261.232	340.013	348.238	340.942	290.86	480.15	306.973	118.667	477.809	282.782	83.9751	428.076	264.293	101.859	227.482	299.366	82.019	220.59	338.919	92.8197	238.009	364.419	90.4102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.575	128.391	372.508	1083.39	161.975	485.3	1086.71	244.254	431.289	1103.07	84.5141	684.807	866.648	71.5425	761.135	734.179	-175.844	814.979	669.447	69.559	150.619	869.421	44.1754	86.3671	731.634	-193.644	102.09	653.378	472.858	521.717	980.345	0	0	0	597.719	346.723	1048.93	583.543	273.25	1039.97	0	0	0	426.263	218.477	996.709	625.663	515.866	804.843	667.325	450.611	551.791	772.345	403.344	496.107	724.048	381.992	411.141	855.732	383.258	379.195	811.416	339.365	268.569	985.825	223.059	137.695	1007.65	229.898	102.168	996.703	283.714	111.481	831.87	417.688	82.4782	799.707	401.223	86.8028	794.397	365.597	85.5762	488.62	174.754	877.237	339.341	281.751	619.346	350.698	274.007	499.301	314.859	331.416	453.478	366.503	261.274	339.934	348.385	340.961	290.899	480.1	307.013	118.637	477.831	282.776	83.9571	428.005	264.234	101.862	227.512	299.371	81.9896	220.577	338.94	92.8387	237.978	364.339	90.3539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.58	128.525	372.486	1083.11	162.105	485.281	1086.48	244.467	431.385	1102.87	84.5993	684.832	866.584	71.6142	761.175	734.026	-175.785	815.187	669.404	69.8941	150.741	868.926	44.3559	86.4768	731.265	-193.611	102.17	653.254	472.965	521.779	980.359	0	0	0	597.846	346.699	1049	583.693	273.286	1040.05	0	0	0	426.389	218.491	996.697	625.845	515.924	804.919	667.425	450.671	551.812	772.465	403.409	496.157	724.094	382.022	411.121	855.826	383.233	379.162	811.405	339.364	268.564	985.895	223.009	137.672	1007.67	229.846	102.133	996.73	283.734	111.429	831.903	417.655	82.465	799.705	401.209	86.8013	794.171	365.368	85.3705	488.834	174.703	877.31	339.616	281.648	619.377	350.92	273.9	499.322	315.048	331.356	453.513	366.563	261.197	339.984	348.363	340.665	290.94	480.23	307.035	118.597	478.102	282.734	83.9924	428.02	264.265	101.8	227.515	299.343	81.9903	220.601	338.93	92.8531	237.952	364.444	90.4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.585	128.629	372.514	1082.86	162.061	485.331	1086.53	244.552	431.341	1102.7	84.7521	684.854	866.466	71.6836	761.236	733.969	-175.77	815.49	669.378	70.1238	150.797	868.509	44.4643	86.5832	730.847	-193.631	102.176	653.198	473.178	521.766	980.26	0	0	0	597.984	346.409	1049.23	583.822	273.331	1040.09	0	0	0	426.556	218.518	996.682	626.059	515.678	804.884	667.599	450.596	551.697	772.522	403.438	496.141	724.206	382.137	411.124	855.844	383.269	379.109	811.555	339.415	268.435	985.923	223.03	137.602	1007.68	229.856	102.061	996.776	283.723	111.384	831.9	417.658	82.4772	799.669	401.073	86.8216	794.479	365.582	85.6907	489.067	174.713	877.344	339.909	281.551	619.417	351.168	273.862	499.343	315.219	331.328	453.546	366.793	261.143	339.931	348.488	340.616	290.953	480.222	307.06	118.463	477.834	282.715	83.9641	427.965	264.2	101.781	227.543	299.348	81.9822	220.599	338.929	92.8547	237.983	364.447	90.4439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.59	128.654	372.332	1082.75	162.174	485.294	1086.3	244.556	431.427	1102.45	84.8659	684.86	866.361	71.7044	761.313	733.954	-175.704	815.737	669.336	70.3033	150.807	868.24	44.5357	86.6932	730.461	-193.638	102.193	653.05	473.288	521.687	980.234	0	0	0	598.108	346.765	1049.04	583.978	273.34	1040.13	0	0	0	426.705	218.562	996.647	626.247	515.758	804.918	667.653	450.702	551.704	772.567	403.486	496.12	724.276	382.088	411.102	855.908	383.299	379.08	811.609	339.456	268.449	985.918	223.017	137.573	1007.68	229.883	102.032	996.802	283.717	111.344	831.926	417.656	82.4696	799.756	401.186	86.8351	794.488	365.59	85.6016	489.11	173.551	877.752	340.183	281.468	619.385	351.331	273.775	499.394	315.394	331.3	453.602	366.917	261.072	339.958	348.605	340.544	290.981	480.147	306.934	118.622	477.813	282.75	83.9578	428.08	264.221	101.736	227.541	299.387	82.0208	220.586	338.908	92.8599	238.014	364.387	90.4417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.595	128.892	372.44	1082.2	162.155	485.338	1086.07	244.671	431.213	1102.28	84.9397	684.92	866.29	71.691	761.418	734.035	-175.68	816.123	669.327	70.4831	150.816	867.91	44.6222	86.7946	730.097	-193.576	102.469	652.717	473.421	521.71	980.197	0	0	0	598.098	346.664	1049.03	584.132	273.349	1040.19	0	0	0	426.807	218.559	996.669	626.344	515.683	804.938	667.742	450.671	551.655	772.65	403.507	496.061	724.338	382.108	411.074	855.948	383.269	379.025	811.641	339.427	268.366	985.956	223.026	137.511	1007.69	229.875	101.983	996.791	283.716	111.247	831.899	417.651	82.4793	799.737	401.152	86.8855	794.479	365.553	85.6125	489.37	173.555	877.757	340.397	281.405	619.429	351.52	273.748	499.427	315.525	331.289	453.624	367.075	261.04	339.997	348.689	340.467	290.975	480.217	307.005	118.487	477.819	282.741	83.9596	428.09	264.248	101.773	227.535	299.355	82.0093	220.611	338.907	92.872	237.972	364.425	90.4788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.6	129.002	372.34	1081.88	162.228	485.312	1085.84	244.747	431.169	1102.12	85.0565	684.961	866.206	71.6911	761.473	734.026	-175.642	816.575	669.343	70.7584	150.896	867.514	44.6866	86.8783	729.767	-193.614	102.446	652.568	473.521	521.74	980.243	0	0	0	598.361	346.852	1049.08	584.243	273.399	1040.23	0	0	0	426.958	218.603	996.59	626.525	515.792	804.923	667.786	450.756	551.657	772.71	403.532	496.028	724.432	382.093	411.045	855.881	382.985	378.75	811.714	339.422	268.371	986.031	223.007	137.412	1007.69	229.862	101.919	996.856	283.7	111.194	831.934	417.672	82.4671	799.76	400.962	86.9203	794.517	365.579	85.6332	489.593	173.483	877.81	340.599	281.33	619.412	351.718	273.663	499.415	315.709	331.212	453.707	367.194	260.989	340.02	348.777	340.424	291.031	480.212	306.981	118.451	477.818	282.693	83.9018	428.049	264.231	101.801	227.549	299.314	81.933	220.629	338.925	92.8585	237.993	364.389	90.4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.605	129.118	372.282	1081.58	162.444	485.197	1085.59	244.805	431.159	1101.9	85.1126	685	866.144	71.7426	761.494	733.979	-175.572	816.942	669.208	70.9528	150.944	867.143	44.7832	86.9564	729.392	-193.645	102.28	652.461	473.705	521.82	980.16	0	0	0	598.462	346.64	1049.08	584.383	273.412	1040.27	0	0	0	427.091	218.651	996.563	626.586	515.692	804.91	667.873	450.726	551.663	772.774	403.577	496.037	724.52	382.07	411.048	856.099	383.318	379.039	811.764	339.412	268.316	986.041	223.014	137.373	1007.75	229.888	101.871	996.881	283.754	111.139	831.983	417.659	82.4462	799.806	401.16	86.8425	794.502	365.554	85.6118	489.812	173.478	877.811	340.782	281.32	619.451	351.867	273.605	499.474	315.833	331.196	453.71	367.256	260.901	340.098	348.848	340.403	291.058	480.202	306.893	118.588	477.817	282.725	83.9278	428.16	264.294	101.79	227.689	299.474	81.9378	220.628	338.882	92.8706	238.068	364.359	90.4589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.61	129.214	372.253	1081.32	162.532	485.112	1085.35	244.883	431.099	1101.74	85.231	684.999	866.064	71.7396	761.6	734.084	-175.512	817.397	669.157	71.1412	150.994	866.761	44.8568	87.0601	728.989	-193.683	102.132	652.302	473.769	521.703	980.146	0	0	0	598.503	347.013	1049.08	584.498	273.45	1040.25	0	0	0	427.244	218.661	996.526	626.754	515.833	804.902	667.909	450.727	551.619	772.855	403.604	496.017	724.572	382.087	411.032	856.139	383.379	378.919	811.787	339.438	268.3	986.096	223.039	137.312	1007.78	229.902	101.835	996.876	283.725	111.099	831.969	417.626	82.426	799.709	401.086	86.923	794.542	365.544	85.6202	490.014	173.492	877.818	340.925	281.306	619.454	352.026	273.565	499.506	315.534	330.47	453.491	367.374	260.838	340.107	348.957	340.322	291.089	480.203	307.026	118.466	477.812	282.72	83.9302	428.077	264.27	101.829	227.536	299.335	82.063	220.599	338.891	92.8776	238.062	364.378	90.5131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.615	129.196	372.253	1081.02	162.74	484.991	1084.93	245.001	431.063	1101.57	85.2509	685.006	865.962	71.8427	761.668	733.945	-175.537	818.003	669.32	71.3249	151.01	866.407	44.9792	87.1818	728.599	-193.721	101.88	652.14	473.873	521.776	980.139	0	0	0	598.722	346.779	1049.08	584.623	273.478	1040.29	0	0	0	427.379	218.705	996.442	626.859	515.82	804.864	667.974	450.762	551.608	772.946	403.605	495.975	724.642	382.143	411.024	856.265	383.351	379.039	811.867	339.425	268.283	986.102	222.985	137.267	1007.83	229.92	101.76	996.939	283.708	111.069	831.984	417.636	82.4436	799.816	401.157	86.8552	794.569	365.541	85.628	490.224	173.505	877.798	341.046	281.25	619.492	352.222	273.514	499.492	316.095	331.068	453.771	367.563	260.893	340.086	349.027	340.307	291.117	480.231	307.022	118.485	477.818	282.726	83.9458	428.057	264.168	101.768	227.541	299.286	81.9821	220.609	338.885	92.899	238.036	364.333	90.4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.62	129.409	372.116	1080.77	162.823	484.942	1084.7	245.045	431.026	1101.4	85.3329	685.073	865.909	71.9292	761.86	733.967	-175.506	818.568	669.338	71.4657	151	866.095	45.06	87.2323	728.296	-193.727	101.589	652.068	473.971	521.755	980.073	0	0	0	598.841	346.86	1049.08	584.787	273.493	1040.26	0	0	0	427.564	218.708	996.428	626.917	515.891	804.83	668.052	450.754	551.601	773.013	403.661	495.956	724.692	382.07	410.999	856.25	383.421	378.905	811.897	339.443	268.27	986.154	223.025	137.151	1007.84	229.924	101.712	996.948	283.771	110.987	831.978	417.644	82.465	799.746	401.008	86.8456	794.605	365.536	85.6506	490.445	173.528	877.8	341.248	281.195	619.507	352.375	273.498	499.507	316.22	330.989	453.798	367.601	260.856	340.087	349.071	340.268	291.133	480.249	306.972	118.458	477.881	282.737	83.9035	428.035	264.229	101.803	227.695	299.504	82.0134	220.646	338.871	92.8982	238.056	364.332	90.4633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.625	129.498	372.099	1080.51	162.903	484.92	1084.52	245.096	430.987	1101.22	85.4039	685.115	865.881	72.039	762.011	733.936	-175.505	819.142	669.296	71.4941	150.896	865.869	45.1425	87.2907	727.984	-193.765	101.355	651.87	474.083	521.777	980.087	0	0	0	598.996	346.915	1049.05	584.912	273.565	1040.25	0	0	0	427.729	218.74	996.346	626.915	515.968	804.815	668.039	450.604	551.566	773.065	403.693	495.92	724.715	382.055	410.999	856.387	383.436	378.95	811.955	339.464	268.234	986.184	223.056	137.152	1007.85	229.911	101.653	997.008	283.772	110.942	832.008	417.668	82.4895	799.745	401.019	86.9299	794.62	365.506	85.7136	490.619	173.566	877.786	341.369	281.094	619.542	352.506	273.451	499.525	316.317	330.94	453.829	367.629	260.801	340.112	349.092	340.263	291.135	480.203	307.041	118.441	477.846	282.723	83.9075	427.989	264.231	101.803	227.552	299.333	82.0597	220.621	338.831	92.8889	237.996	364.338	90.4971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
