Time	L.Trunk			R.Trunk			DistalTrunk			R.UpperArm			R.Elbow			R.Wrist			L.UpperArm			L.Elbow			L.Wrist			R.Crest			R.ASIS			Sacrum			OFFSET			L.ASIS			L.Crest			R.Hip			R.Thigh			R.Knee			R.TibTubercle			R.MidShank			R.DistalShank			R.Heel			R.DistalHeel			R.PosteriorFoot			R.LateralToe			R.Toe			R.MedialToe			L.Hip			L.Thigh			L.Knee			L.TibTubercle			L.MidShank			L.DistalShank			L.Heel			L.DistalHeel			L.PosteriorFoot			L.LateralToe			L.Toe			L.MedialToe			R.Shoulder			C7			Sternum			L.Shoulder			R.MedialKnee			R.Ankle			R.MedialAnkle			R.LateralFoot			R.MedialFoot			L.MedialKnee			L.Ankle			L.MedialAnkle			L.LateralFoot			L.MedialFoot			V_MidAsis			V_RHipDynamic			V_LHipDynamic			V_MidHip			V_Pelvis_Origin		
s	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
5.03	559.198	5.37345	1240.21	675.455	-7.29229	1227.67	633.85	-86.4334	1183.04	878.849	151.051	1075.74	985.384	155.564	958.027	969.768	415.626	937.595	311.932	159.276	1139.6	185.778	203.192	1063.68	217.598	451.944	987.198	747.817	-176.601	961.134	0	0	0	601.313	-339.63	986.41	525.57	-344.621	981.021	0	0	0	436.836	-198.864	984.763	765.161	-213.413	760.156	717.424	-81.9161	537.921	723.978	-144.382	441.723	695.242	-97.555	360.597	761.896	-221.691	342.17	722.33	-214.353	225.772	723.68	-434.738	115.519	742.73	-451.19	81.5922	786.383	-419.028	95.3499	844.107	-213.196	81.8626	814.307	-192.519	86.159	780.402	-203.969	82.3413	402.852	-250.635	829.356	438.649	-99.0587	547.569	420.702	-136.99	437.441	458.227	-113.474	369.994	385.345	-223.133	306.812	447.613	-213.829	234.302	419.831	-413.981	112.172	391.181	-422.071	81.6121	360.087	-381.415	102.436	320.789	-184.987	84.967	355.769	-164.576	92.1314	386.465	-172.533	87.4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.035	559.758	8.20039	1244.03	675.943	-4.16985	1231.37	634.444	-82.805	1185.49	881.115	154.696	1084.44	989.866	159.462	969.02	973.087	419.457	957.371	311.048	161.4	1148.3	183.033	204.364	1075.77	214.213	454.166	1004.14	748.365	-170.449	961.818	0	0	0	601.324	-333.106	985.547	525.709	-337.721	979.973	0	0	0	437.202	-192.175	985.019	765.89	-207.507	759.493	719.139	-78.0687	535.754	725.388	-141.213	439.824	696.435	-94.7716	358.571	762.851	-219.069	340.771	722.787	-212.63	224.588	723.535	-434.349	115.778	742.568	-451.019	81.8863	786.334	-418.803	95.598	844.444	-213.262	81.4967	814.581	-192.477	85.778	780.749	-203.999	82.0637	403.524	-243.153	828.444	439.113	-93.8037	545.181	420.959	-132.865	435.52	458.528	-109.974	367.839	386.061	-220.279	305.663	447.993	-210.495	233.294	420.454	-413.513	112.674	391.708	-421.702	82.3453	360.551	-381.043	103.01	320.643	-184.878	84.6112	355.622	-164.323	91.6328	386.247	-172.197	86.9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.04	560.175	11.0266	1248.21	676.438	-1.12981	1235.43	635.079	-79.0361	1188.22	883.457	158.891	1093.52	994.242	163.09	980.515	976.071	422.508	976.764	309.922	163.3	1157.4	180.464	205.277	1087.98	211.245	455.807	1020.65	748.964	-164.218	962.957	0	0	0	601.287	-326.258	985.035	525.757	-330.682	979.385	0	0	0	437.641	-185.192	985.707	766.384	-201.255	759.403	721.042	-74.0892	533.707	726.83	-138.224	438.318	697.845	-92.2588	356.864	763.751	-216.803	339.602	723.48	-210.971	223.505	723.327	-434.061	116.071	742.356	-450.847	82.2456	785.954	-418.123	96.2972	844.775	-213.182	81.2359	814.943	-192.444	85.3916	781.189	-203.656	81.7047	404.26	-235.445	827.932	439.251	-88.7984	543.005	421.105	-128.916	433.729	458.764	-106.695	365.928	386.668	-217.61	304.726	448.22	-208.649	232.255	421.021	-413.015	113.251	392.096	-421.426	83.0296	361.101	-380.615	103.575	320.659	-184.448	84.2044	355.397	-164.107	91.1855	386.192	-171.623	86.4205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.045	560.694	14.2941	1252.67	677.04	2.1518	1239.97	635.839	-75.0271	1191.31	885.527	161.941	1102.99	998.441	166.278	992.237	978.749	425.03	995.882	309.173	165.215	1166.68	178.024	205.87	1100.33	208.646	456.851	1036.81	749.543	-157.754	964.465	0	0	0	601.288	-319.083	984.804	525.742	-323.204	979.225	0	0	0	438.167	-177.73	986.67	767.057	-194.972	759.469	723.048	-70.2116	531.859	728.437	-135.605	436.944	699.332	-89.8993	355.411	764.73	-214.928	338.504	724.241	-209.648	222.663	723.109	-433.763	116.352	742.144	-450.66	82.6443	785.774	-417.97	96.7328	845.064	-212.919	80.9344	815.359	-192.391	85.0423	781.445	-203.808	81.6486	404.925	-227.544	827.817	439.309	-83.8954	541.098	421.273	-125.172	432.116	458.764	-103.527	364.222	387.286	-215.021	303.907	448.441	-206.719	231.593	421.698	-412.502	113.732	392.588	-421.136	83.7461	361.645	-380.201	104.192	320.467	-184.549	83.8267	355.225	-163.873	90.7185	385.819	-171.601	86.1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.05	561.211	17.2014	1257.82	677.536	5.59268	1244.65	636.553	-70.9001	1194.84	887.686	166.154	1112.69	1002.57	169.415	1004.47	981.095	426.929	1014.46	308.504	167.099	1176.17	175.801	206.048	1112.8	206.255	457.461	1052.61	750.022	-151.004	966.338	0	0	0	601.244	-311.672	985.048	525.58	-315.749	979.436	0	0	0	437.498	-170.664	988.533	767.71	-188.678	760.05	725.142	-66.8985	530.497	730.226	-133.135	435.917	701.142	-87.5923	354.256	765.797	-213.037	337.799	725.075	-208.106	221.925	722.819	-433.386	116.787	741.917	-450.473	83.159	785.536	-417.661	97.1835	845.454	-212.566	80.5244	815.668	-192.292	84.7876	781.771	-203.758	81.4472	405.63	-219.336	828.164	439.335	-79.1036	539.541	421.181	-121.71	430.806	458.738	-100.519	362.783	387.764	-211.896	303.21	448.537	-204.825	231.006	422.271	-412.078	114.36	393.005	-420.862	84.494	362.117	-379.876	104.834	319.983	-184.62	83.4312	354.948	-163.619	90.2461	385.794	-171.107	85.7042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.055	561.738	20.4746	1263.13	678.043	9.05968	1250.2	637.174	-66.5575	1198.78	889.711	169.603	1122.78	1006.58	171.681	1016.78	982.653	428.845	1031.98	307.864	168.612	1185.88	173.794	206.142	1125.31	204.089	457.501	1067.88	751.16	-143.535	968.338	0	0	0	601.135	-304.006	985.568	525.798	-307.095	979.618	0	0	0	437.769	-162.756	990.392	768.378	-182.068	761.045	727.402	-63.4893	529.305	732.121	-130.905	435.218	702.938	-85.7732	353.371	767.058	-211.58	337.265	725.934	-206.813	221.503	722.557	-433.01	117.191	741.673	-450.15	83.6167	785.33	-417.446	97.6923	845.762	-212.565	80.2252	816.074	-192.371	84.4524	782.017	-203.655	81.2699	406.308	-210.999	828.797	439.175	-74.598	538.126	420.985	-118.357	429.762	458.662	-97.7642	361.461	388.061	-209.607	302.83	448.589	-203.128	230.71	422.808	-411.632	115.1	393.529	-420.546	85.3786	362.665	-379.507	105.627	319.718	-184.405	83.1334	354.631	-163.308	89.8326	385.586	-170.843	85.3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.06	562.182	23.715	1268.99	678.501	12.6606	1255.97	637.768	-62.0215	1203.08	891.591	172.883	1132.84	1010.32	173.837	1029.45	984.426	429.926	1049.35	307.199	170.326	1195.81	171.945	205.822	1137.81	202.111	457.211	1082.64	751.569	-136.43	971.122	0	0	0	600.981	-296.04	986.386	525.716	-298.763	980.367	0	0	0	438.102	-154.575	992.576	769.089	-175.485	762.445	729.669	-60.2462	528.346	734.147	-129.045	434.925	704.969	-84.0347	352.78	768.297	-210.127	337.06	726.98	-205.469	221.34	721.987	-432.73	117.829	741.344	-449.829	84.1407	785.151	-417.623	97.5956	846.129	-213.089	80.0045	816.352	-192.255	84.1527	782.408	-203.568	81.0796	406.865	-202.409	829.867	438.829	-69.7748	537.08	420.507	-115.285	429.096	458.409	-95.0271	360.596	388.65	-208.477	303.069	448.612	-201.338	230.695	423.342	-411.139	116.033	393.982	-420.24	86.5424	363.137	-378.951	106.242	319.485	-184.233	82.749	354.375	-163.103	89.435	385.312	-170.462	85.1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.065	562.571	27.2091	1275.13	678.959	16.2584	1262.16	638.308	-57.3227	1207.75	893.58	176.113	1143.82	1013.95	175.556	1042.27	985.997	430.662	1066.06	306.804	172.225	1206	170.378	205.387	1150.27	200.376	456.596	1096.85	751.885	-128.986	974.145	0	0	0	600.863	-287.718	987.436	525.431	-290.832	981.757	0	0	0	438.328	-146.033	995.132	769.801	-169.09	763.956	731.908	-57.0713	527.852	736.191	-127.172	434.85	707.177	-82.5191	352.627	769.775	-208.71	336.905	728.028	-204.521	221.219	721.598	-432.291	118.4	740.93	-449.58	84.8862	784.583	-416.994	98.6056	846.441	-213.008	79.7347	816.628	-192.17	83.7983	782.79	-203.483	80.9932	407.645	-193.532	831.313	438.377	-65.3175	536.237	420.027	-112.242	428.634	457.923	-92.3647	360.301	388.802	-206.392	303.227	448.457	-200.998	230.886	423.897	-410.558	117.144	394.722	-419.97	87.5716	363.694	-378.789	107.437	319.286	-184.089	82.4207	354.022	-162.87	89.0865	384.815	-170.311	84.9126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.07	562.953	30.7327	1281.67	679.376	19.955	1268.66	638.876	-52.5072	1212.72	895.314	179.271	1154.48	1017.38	177.023	1055.21	987.352	431.127	1082.25	306.125	173.554	1216.2	168.77	204.622	1162.59	198.814	455.655	1110.33	752.306	-121.415	977.671	0	0	0	600.612	-279.266	988.83	525.508	-281.694	982.911	0	0	0	439.068	-137.389	997.982	769.724	-161.952	766.213	734.361	-54.0923	527.687	738.48	-125.786	435.214	709.486	-81.021	352.85	771.141	-207.796	337.092	729.129	-203.481	221.532	721.541	-431.776	118.897	740.589	-449.28	85.5848	784.23	-416.648	99.3505	846.739	-212.416	79.4504	817.053	-191.873	83.7323	783.122	-203.416	80.8571	408.317	-184.539	833.049	437.652	-61.1163	535.77	419.342	-109.319	428.606	457.297	-89.8299	360.205	388.766	-204.313	303.636	448.269	-197.905	231.618	424.471	-409.94	118.647	395.489	-419.598	89.0269	364.262	-378.445	108.607	318.957	-184.053	82.0749	353.596	-162.619	88.7171	384.571	-169.826	84.5824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.075	563.33	34.2762	1288.56	679.807	23.8254	1275.48	639.347	-47.582	1218.12	897.215	182.66	1165.58	1020.6	177.907	1068.35	988.56	431.332	1097.8	305.656	175.117	1226.67	167.391	203.91	1174.76	197.375	454.451	1123.31	752.587	-113.566	981.505	0	0	0	600.437	-270.647	990.532	525.12	-273.135	984.804	0	0	0	439.392	-128.598	1001.2	770.342	-154.555	768.92	736.91	-51.5311	527.844	740.751	-124.541	435.872	711.915	-80.0012	353.248	772.615	-207.007	337.6	730.412	-201.716	222.277	721.126	-431.26	119.869	740.149	-448.889	86.5229	783.87	-416.219	100.044	847.057	-212.43	79.1979	817.312	-192.62	82.893	783.425	-203.161	80.7453	408.805	-175.275	835.188	436.674	-56.7741	535.684	418.519	-106.46	428.965	456.451	-87.3579	360.427	388.573	-202.396	304.474	448.018	-197.748	232.247	425.155	-409.112	120.698	396.334	-419.074	90.8948	364.867	-377.967	110.059	318.584	-184.012	81.6915	353.089	-162.32	88.3438	384.146	-169.541	84.4405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.08	563.673	37.8135	1295.82	680.158	27.6858	1282.7	639.755	-42.4899	1223.75	899.101	185.98	1176.42	1023.49	178.736	1081.32	989.58	431.326	1112.72	305.151	176.269	1237.13	166.146	202.699	1186.96	196.079	453.033	1135.52	752.884	-105.461	985.655	0	0	0	600.213	-261.664	992.504	525.167	-263.592	986.688	0	0	0	439.682	-119.462	1004.75	770.968	-147.242	771.945	739.578	-49.0029	528.371	743.175	-123.554	436.984	714.355	-79.1111	354.221	774.203	-206.35	338.349	731.487	-201.467	223.08	720.77	-430.637	121.014	739.431	-448.207	87.7458	783.55	-415.863	100.974	847.404	-212.513	78.9422	817.767	-191.917	83.0096	783.785	-203.077	80.5833	409.144	-165.965	837.661	435.613	-52.4891	535.864	417.396	-103.674	429.717	455.398	-84.8538	361.096	388.304	-200.347	305.661	447.571	-195.632	233.596	425.848	-408.065	123.347	397.448	-418.404	93.4134	365.826	-376.742	111.374	318.217	-184.05	81.2544	352.544	-162.051	87.9829	383.636	-169.131	84.2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.085	563.898	41.4817	1303.35	680.509	31.6397	1290.1	640.174	-37.3088	1229.73	900.803	188.872	1187.53	1026.07	179.278	1094.25	990.516	431.14	1126.98	304.732	177.905	1247.8	164.982	201.553	1198.89	194.972	451.491	1147.1	753.123	-97.1989	990.129	0	0	0	599.97	-252.519	994.673	524.779	-254.547	989.048	0	0	0	439.816	-110.54	1008.71	771.622	-139.645	775.132	742.266	-46.5516	529.206	745.652	-122.69	438.525	717.039	-78.3717	355.49	775.812	-205.801	339.461	732.968	-199.984	224.419	720.396	-429.761	122.5	739.129	-447.877	89.2407	783.146	-415.41	102.183	847.741	-212.373	78.6832	818.261	-191.705	82.8112	784.287	-202.524	80.4518	409.549	-156.454	840.417	434.231	-48.2205	536.423	416.101	-100.732	431.038	454.238	-82.1527	362.237	387.816	-198.169	307.282	447.164	-192.373	235.477	426.728	-406.668	126.607	398.82	-417.648	96.4667	366.478	-376.025	113.698	317.861	-184.032	80.8236	352.008	-161.793	87.598	383.095	-168.574	84.0604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.09	564.233	45.0744	1311.25	680.776	35.683	1297.78	640.599	-32.0027	1236.01	902.552	191.531	1198.67	1028.73	179.386	1107.07	991.311	430.784	1140.55	304.396	179.274	1258.45	163.931	200.304	1210.64	193.959	449.704	1158	753.418	-88.6004	994.79	0	0	0	599.606	-243.088	997.044	524.804	-244.667	991.419	0	0	0	439.69	-101.691	1012.98	772.315	-132.117	778.728	745.042	-44.2529	530.389	748.06	-122.064	440.404	719.832	-77.4745	357.336	777.475	-205.472	340.902	734.204	-199.821	225.898	720.044	-428.872	124.455	738.499	-447.112	91.1643	782.717	-414.794	103.537	848.148	-212.347	78.4121	818.562	-191.384	82.6099	784.7	-202.29	80.3766	409.513	-146.745	843.657	432.64	-43.7612	537.545	414.821	-97.6012	432.733	452.942	-79.2612	363.893	387.355	-195.797	309.382	446.6	-191.315	237.439	427.765	-404.951	130.353	400.144	-416.495	100.075	367.436	-375.02	116.416	317.594	-183.952	80.4853	351.468	-161.337	87.2022	382.433	-168.536	83.6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.095	564.308	48.8703	1319.19	681.065	39.8107	1305.65	640.969	-26.6545	1242.49	904.204	194.107	1209.65	1030.81	179.321	1119.8	992.04	430.356	1153.49	303.981	180.638	1269.13	162.973	198.998	1222.23	193.149	447.813	1168.21	753.647	-79.8927	999.718	0	0	0	599.35	-233.637	999.83	524.297	-235.469	994.325	0	0	0	439.855	-92.1536	1017.17	772.936	-124.294	782.571	747.968	-42.2963	531.965	750.509	-121.515	442.772	722.573	-76.9451	359.499	779.099	-205.065	342.814	735.65	-198.903	227.862	719.767	-427.641	126.768	737.888	-446.268	93.5718	782.6	-414.167	104.923	848.558	-212.318	78.0495	819.071	-191.127	82.3116	785.088	-202.235	80.4379	410.053	-136.737	847.004	430.836	-39.1877	539.094	413.327	-94.4169	434.923	451.384	-76.1777	365.962	386.78	-192.973	311.757	446.117	-188.683	240.062	428.922	-402.93	134.735	401.698	-415.186	104.451	368.473	-373.708	119.708	317.369	-183.771	80.2527	351.055	-160.884	86.9436	382.147	-167.672	83.8857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.1	564.575	52.6253	1327.44	681.29	43.9534	1313.73	641.259	-21.2009	1249.24	905.719	196.321	1220.95	1032.87	178.996	1132.45	993.043	429.449	1166.02	303.592	181.955	1279.69	162.178	197.681	1233.61	192.392	445.784	1177.79	753.813	-70.979	1004.9	0	0	0	599.018	-223.909	1002.69	524.325	-225.348	997.271	0	0	0	440.123	-82.4579	1021.88	773.658	-116.442	786.669	750.859	-40.0775	533.447	752.986	-121.06	445.664	725.517	-76.1781	362.153	780.654	-204.447	345.102	737.096	-197.937	230.311	719.582	-426.184	129.688	737.175	-445.25	96.4667	781.675	-413.045	107.844	848.905	-212.124	77.8225	819.56	-190.842	82.0493	785.575	-201.804	80.3204	410.307	-126.583	850.832	428.919	-34.4062	541.084	411.764	-90.8183	437.652	449.765	-72.7354	368.496	386.174	-190.455	314.979	445.46	-184.417	243.29	430.164	-400.533	139.66	403.264	-413.596	109.396	369.507	-372.12	123.618	317.208	-183.512	80.0955	350.627	-160.08	86.6373	381.706	-166.951	83.379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.105	564.723	56.3961	1335.76	681.525	48.094	1321.92	641.556	-15.836	1256.18	907.275	198.928	1231.67	1034.71	178.368	1145.25	993.478	429.068	1177.44	303.289	183.352	1290.27	161.371	196.476	1244.59	191.861	443.809	1186.68	754	-61.9229	1010.23	0	0	0	598.805	-213.993	1005.84	523.785	-215.657	1000.7	0	0	0	440.201	-73.0286	1026.87	774.311	-108.527	791.058	753.758	-38.0258	536.273	755.405	-120.479	449.047	728.471	-75.3999	365.228	782.323	-204.052	347.904	738.632	-196.697	233.213	719.231	-424.592	133.107	736.513	-443.991	99.9024	781.757	-412.009	109.796	849.289	-211.868	77.6412	820.022	-190.5	81.8154	785.923	-201.347	80.2381	410.407	-116.255	854.9	426.813	-29.3821	543.585	409.958	-87.0444	440.753	447.918	-69.0125	371.412	385.402	-187.403	318.491	444.845	-181.229	246.687	431.41	-397.674	145.235	404.962	-411.585	114.956	370.611	-370.154	127.982	317.079	-183.213	80.0406	350.248	-159.383	86.3703	381.694	-165.712	83.1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.11	564.843	60.0958	1344.34	681.698	52.304	1330.14	641.835	-10.4185	1263.26	908.628	201.012	1242.79	1036.27	177.813	1157.41	993.874	428.541	1188.17	303.056	184.719	1300.79	160.788	194.835	1255.52	191.437	441.611	1195.01	754.17	-52.5986	1015.76	0	0	0	598.491	-204.087	1009.03	523.523	-205.576	1004.13	0	0	0	440.298	-63.2592	1031.95	774.903	-100.296	795.615	756.712	-36.0181	538.627	757.707	-119.871	452.992	731.344	-74.666	368.861	784.053	-203.358	351.166	740.228	-195.138	236.674	718.872	-422.602	136.927	736	-442.53	103.945	781.103	-410.471	113.525	849.685	-211.815	77.5962	820.563	-190.011	81.5027	786.412	-200.521	80.0919	410.436	-105.825	859.325	424.539	-23.9302	546.639	408.208	-82.8792	444.342	446.118	-64.986	374.665	384.633	-184.071	322.448	444.073	-178.786	250.522	432.637	-394.377	151.292	406.707	-409.308	121.114	371.895	-367.888	132.897	316.893	-182.853	80.176	350.016	-158.507	86.133	381.478	-164.739	83.1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.115	565.037	63.9927	1352.73	681.914	56.6242	1338.44	642.058	-5.01683	1270.46	909.794	203.735	1253.46	1037.74	176.919	1169.76	994.25	427.93	1198.26	302.903	186.131	1311.18	160.294	193.441	1266.06	191.021	439.354	1202.71	754.397	-43.0407	1021.41	0	0	0	598.188	-194.047	1012.58	523.318	-195.347	1007.67	0	0	0	440.466	-53.2179	1037.33	775.502	-92.1088	800.421	759.535	-33.6381	542.252	759.941	-119.156	457.363	734.216	-73.4991	373.093	785.317	-202.577	355.083	741.926	-192.914	240.42	718.808	-420.314	141.377	735.492	-440.906	108.411	780.892	-408.796	117.207	850.125	-211.223	77.2054	821.115	-189.263	81.1102	786.81	-200.109	80.1264	410.249	-95.2542	864.103	422.213	-18.3137	550.114	406.538	-78.3859	448.364	444.181	-60.6118	378.56	383.861	-180.463	326.867	443.254	-173.396	254.888	434.165	-390.668	157.899	408.59	-406.588	127.842	373.191	-365.343	138.255	317.139	-182.34	80.1845	349.703	-157.621	85.9647	381.217	-163.575	83.0446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.12	565.23	67.9056	1361.25	681.945	61.0604	1346.69	642.346	0.29547	1277.8	910.749	205.635	1264.23	1038.7	176.109	1182.18	994.574	427.31	1207.64	302.742	187.324	1321.34	159.974	192.052	1276.29	191.079	437.007	1209.53	753.897	-33.8806	1027.2	0	0	0	597.99	-184.054	1016.24	523.158	-184.978	1011.31	0	0	0	440.612	-43.3579	1042.9	776.018	-83.6542	805.469	762.235	-31.4985	546.006	761.295	-118.113	462.31	737.044	-72.232	377.637	786.571	-201.425	359.53	743.406	-191.689	244.675	718.639	-417.735	146.408	734.807	-438.835	113.703	780.493	-406.998	121.359	850.534	-210.859	77.0262	821.583	-188.599	80.8232	787.262	-199.421	80.0991	409.918	-84.5758	869.179	419.797	-12.3433	553.946	404.842	-73.6903	452.562	442.086	-55.8948	382.757	383.138	-176.429	331.659	442.351	-169.043	259.554	435.567	-386.524	165.052	410.666	-403.482	135.156	374.644	-362.352	144.053	317.144	-181.836	80.4542	349.449	-156.551	85.8674	380.911	-162.87	83.1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.125	565.506	71.8809	1369.8	682.095	65.3645	1355.06	642.452	6.36598	1284.98	911.555	207.798	1274.82	1039.45	175.2	1194.37	995.567	426.742	1216.71	302.73	188.758	1331.37	159.783	190.668	1286.26	191.008	434.608	1215.94	754.021	-24.1778	1033.12	0	0	0	597.752	-173.921	1020.06	523.029	-174.705	1015.19	0	0	0	440.934	-33.6578	1048.72	776.622	-74.934	810.692	764.728	-29.0609	550.141	762.845	-116.507	467.666	739.652	-70.6953	382.604	787.671	-200.14	364.479	744.974	-189.647	249.281	718.688	-414.695	151.904	734.269	-436.606	119.46	780.491	-404.817	125.265	850.88	-210.279	77.0636	821.966	-188.184	80.7403	787.824	-198.487	80.0367	409.555	-73.8303	874.462	417.27	-6.15797	558.161	402.895	-68.5693	457.377	439.956	-50.7022	387.189	382.464	-171.771	336.578	441.682	-164.781	264.173	437.304	-381.833	172.511	412.894	-399.877	142.871	376.193	-359.188	150.334	317.19	-181.125	80.8369	349.206	-155.302	85.8692	380.75	-161.308	83.3981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
